STUDENT_ID	PRE_STATE	ACTION	POST_STATE
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(T&S)>~R,~R>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(T&S)>~R,~R>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>q,~q\~Q#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>q,~q\~Q#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>q,q>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>q,q>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>T,T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>T,T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>q,q>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>q,q>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>q,q>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>q,q>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>q,q>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>q,q>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>q,q>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>q,q>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>T,T>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>T,T>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>P,P>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>P,P>~R\S>~R#Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T>S,S>~R\~T>~R#~Q>~T,~T>~R\~Q>~R#~Q>~R,(T&S)>N\(~Q>~R)&((T&S)>N)#~Q\~Qv(T&S)#(T&S)>q,q>N\(T&S)>N#(~Q>~R)&((T&S)>N),~Qv(T&S)\~RvN#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>q,~q\~Q#~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
ACAUSEY3-2	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>q,~q\~Q#~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	CD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@N\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	DS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@pv~R,~p\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@pv~R,~p\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	SIMP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p&~R\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p&~R\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>~R,T\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@T>~R,T\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>~R,S\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>~R,S\~R#~R\~RvN#"	HS	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#S>~R,S\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>q,q>~R\S>~R#S>~R,S\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>T,T>~R\S>~R#S>~R,S\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>T,T>~R\S>~R#S>~R,S\~R#~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>~R,S\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>~R,S\~R#~R\~RvN#"	CD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>~R,S\~R#~R\~RvN#"
DHOUGH3-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>~R,S\~R#~R\~RvN#"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@S>~R,S\~R#~R\~RvN#"
NSLOBODI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
NSLOBODI-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
NSLOBODI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvS,~Q,(~T&S)>~R,(~QvP)>S,@"
NSLOBODI-0	"Q>T,~T,~QvS,~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
NSLOBODI-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
NSLOBODI-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
NSLOBODI-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
NSLOBODI-0	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
NSLOBODI-0	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
GDSMITH1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
GDSMITH1-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
